key,red1,red2,red3,blue1,blue2,blue3,red_score,blue_score
2018roe_qm30,6348,3288,1778,6024,5410,1775,357,387
2018roe_qm31,1072,3476,2906,2522,7193,2576,392,274
2018roe_qm32,2073,5985,5429,3390,4401,6459,411,142
2018roe_qm33,2584,7102,7152,5212,5678,2080,324,139
2018roe_qm34,5437,972,2521,6996,6957,488,362,314
2018roe_qm35,3959,3250,2383,6348,7312,3646,376,81
2018roe_qm36,4159,1778,2522,6072,179,3288,270,418
2018roe_qm37,1323,4188,1710,6459,7193,3880,513,191
2018roe_qm38,5472,3792,7018,5985,2576,1178,264,423
2018roe_qm39,7152,668,1540,2521,1763,6024,385,344
2018roe_qm4,6957,6887,1775,1072,2584,4159,345,394
2018roe_qm40,2080,6652,6887,3476,4522,6106,133,475
2018roe_qm41,4980,1515,6390,7327,2906,4401,327,219
2018roe_qm42,2352,5410,4191,1730,3882,2584,216,510
2018roe_qm43,3239,1072,972,2073,5212,1002,224,363
2018roe_qm44,7081,3316,4802,5678,6957,3390,257,422
2018roe_qm45,1983,7102,6652,5429,1775,3792,261,353
2018roe_qm46,6887,7152,3250,3288,7018,3880,325,377
2018roe_qm47,3882,2576,3476,179,5437,7312,353,444
2018roe_qm48,5472,6072,7193,5212,3959,6390,222,319
2018roe_qm49,2522,3390,7327,972,2080,1730,273,304
2018roe_qm5,5437,2073,5410,7193,3250,3792,280,403
2018roe_qm50,4522,6348,2352,4802,1540,1072,320,205
2018roe_qm51,1515,488,5410,1983,4188,5429,284,253
2018roe_qm52,1710,4159,1763,5678,1002,4980,325,327
2018roe_qm53,2584,1323,5985,2383,1778,6996,334,163
2018roe_qm54,3316,2906,7102,3646,6024,1178,255,471
2018roe_qm55,1775,4401,668,3239,6459,6957,354,272
2018roe_qm56,7081,2521,4191,2073,6106,1515,469,228
2018roe_qm57,4980,5429,488,7193,1540,6348,397,117
2018roe_qm58,4188,179,5212,2383,1730,6652,432,202
2018roe_qm59,6996,1983,6024,3959,6887,2352,315,210
2018roe_qm6,2522,6652,6459,2352,3646,4980,155,504
2018roe_qm60,5985,7102,1763,3239,4802,2522,261,453
2018roe_qm61,1002,6957,1323,7327,2576,5410,430,82
2018roe_qm62,3250,3646,6072,1710,668,2080,331,223
2018roe_qm63,3288,6459,6390,3882,3792,7081,236,402
2018roe_qm64,1178,5678,4401,1778,3476,2521,223,333
2018roe_qm65,3390,7312,1072,4159,4191,3880,71,296
2018roe_qm66,6106,7152,5437,2906,5472,2584,350,331
2018roe_qm67,2073,972,3316,4522,7018,1775,418,289
2018roe_qm68,3646,6957,4802,5429,3288,3882,345,281
2018roe_qm69,179,2080,3792,488,5678,3239,279,300
2018roe_qm7,2080,6996,1178,1540,4188,7081,252,326
2018roe_qm70,5410,6996,3250,3390,5212,1763,411,264
2018roe_qm71,6459,2584,7312,7193,2521,1983,200,335
2018roe_qm72,1775,1178,1515,1710,2522,3959,138,413
2018roe_qm73,6024,4188,2073,6390,7327,5472,352,340
2018roe_qm74,2576,7081,4980,4191,6072,4522,281,458
2018roe_qm75,3476,3880,1002,6106,6348,5985,355,304
2018roe_qm76,1072,3316,1730,4401,7152,1323,350,329
2018roe_qm77,2383,2352,4159,5437,7102,668,368,308
2018roe_qm78,1540,6652,2906,972,6887,1778,289,369
2018roe_qm79,7018,7327,5678,6459,4191,3959,120,345
2018roe_qm8,1763,972,5678,7312,1323,3882,211,410
2018roe_qm80,2576,488,6106,6996,3288,1763,404,329
2018roe_qm81,1178,3880,5429,4980,3239,1730,272,471
2018roe_qm82,6957,5212,4522,1515,7312,6024,451,134
2018roe_qm83,3792,1002,4188,668,3316,6887,447,148
2018roe_qm84,3882,1710,1778,7102,1072,5472,355,378
2018roe_qm85,5437,6390,1323,1775,3390,6652,380,243
2018roe_qm86,2906,4802,6348,4159,2073,2080,131,400
2018roe_qm87,5410,3476,2522,2521,2383,7018,481,111
2018roe_qm88,4401,7081,7193,2352,179,3250,230,536
2018roe_qm89,972,5985,3646,6072,7152,1983,382,327
2018roe_qm9,5985,2906,3959,3288,1730,668,367,184
2018roe_qm90,3316,3880,1540,2576,6390,2584,406,198
2018roe_qm91,3959,4980,3390,3792,6106,6957,411,185
2018roe_qm92,6652,4191,1710,3288,3239,2906,362,302
2018roe_qm93,4802,7018,2080,6024,4401,5437,248,404
2018roe_qm94,1775,6072,1730,5472,7312,6996,334,306
2018roe_qm95,4522,3646,7193,1002,1763,1778,476,252
2018roe_qm96,3476,5429,7327,5212,7081,2352,517,282
2018roe_qm97,3250,2584,972,7102,1515,4188,440,253
2018roe_qm98,5410,2383,1178,7152,6459,1072,454,199
2018roe_qm99,1323,1540,2521,179,4159,5985,452,306
2018roe_sf1m1,1072,1323,3476,2383,4522,4188,507,358
2018roe_sf1m2,1072,1323,3476,2383,4522,5985,365,355
2018roe_sf2m1,3646,179,5472,1710,2521,3316,378,224
2018roe_sf2m2,3646,179,5472,488,1710,3316,433,370
2018rsr_f1m1,364,4587,6489,3946,9989,3847,381,184
2018rsr_f1m2,364,4587,6489,3946,9989,3847,431,300
2018rsr_qf1m1,364,4587,6489,4978,3616,2221,357,195
2018rsr_qf1m2,364,4587,6489,4978,3616,2221,417,151
2018rsr_qf2m1,4336,3039,1927,4087,7094,5863,298,174
2018rsr_qf2m2,4336,3039,1927,4087,7094,5863,328,229
2018rsr_qf3m1,2992,2080,5785,2183,5997,3753,306,286
2018rsr_qf3m2,2992,2080,5785,2183,5997,3753,217,257
2018rsr_qf3m3,2992,2080,5785,2183,5997,3753,183,305
2018rsr_qf4m1,5930,3337,1912,3946,9989,3847,172,309
2018rsr_qf4m2,5930,3337,1912,3946,9989,3847,307,311
2018rsr_qm1,4587,5930,6489,1927,2080,9992,341,214
2018rsr_qm10,5785,9990,6489,2992,3337,5965,107,144
2018rsr_qm11,2080,5863,4087,4336,2221,9986,301,245
2018rsr_qm12,5930,9989,5997,3946,5785,9994,349,264
2018rsr_qm13,1912,2221,5829,6489,9986,7094,256,251
2018rsr_qm14,364,3039,1927,3753,2183,4336,370,262
2018rsr_qm15,4587,4978,3337,7331,4087,9997,436,108
2018rsr_qm16,2992,3847,9990,5863,3616,9992,279,124
2018rsr_qm17,5965,7331,2080,4107,9994,5829,223,366
2018rsr_qm18,9992,7094,5785,4087,3616,364,236,389
2018rsr_qm19,9986,9997,3946,5965,3039,9990,179,265
2018rsr_qm2,3337,9994,3753,3616,9986,4107,141,136
2018rsr_qm20,5930,2221,3753,2183,4587,2992,348,459
2018rsr_qm21,9989,4336,5863,4978,6489,4107,449,239
2018rsr_qm22,3847,1927,1912,5997,2080,3337,177,388
2018rsr_qm23,9986,9990,7331,2221,2183,5785,156,379
2018rsr_qm24,7094,5965,3847,1927,4336,5930,134,233
2018rsr_qm25,5997,3753,364,3337,5829,5863,414,167
2018rsr_qm26,3616,4587,2080,4978,3946,9989,356,254
2018rsr_qm27,3039,9994,4087,6489,2992,1912,394,236
2018rsr_qm28,9997,4107,1927,9992,3946,2221,65,430
2018rsr_qm29,2183,5997,3616,4087,6489,5965,378,213
2018rsr_qm3,5863,364,2221,1912,9989,5965,393,70
2018rsr_qm30,3039,9992,5930,9989,3337,7331,410,132
2018rsr_qm31,2080,7094,9994,3753,5863,9997,294,124
2018rsr_qm32,4978,9986,2992,4107,364,3847,119,294
2018rsr_qm33,5785,1912,4336,9990,5829,4587,164,204
2018rsr_qm4,3946,7331,2183,4336,2992,7094,276,347
2018rsr_qm5,5829,5785,5997,9997,4978,3039,166,330
2018rsr_qm6,3847,4087,9989,9990,3753,3946,289,197
2018rsr_qm7,5829,9992,4978,9994,1927,2183,188,326
2018rsr_qm8,7094,4107,4587,5997,3847,3039,346,277
2018rsr_qm9,364,1912,9997,7331,5930,3616,516,184
2018rsr_sf1m1,364,4587,6489,4336,3039,1927,419,56
2018rsr_sf1m2,364,4587,6489,4336,3039,1927,254,272
2018rsr_sf1m3,364,4587,6489,4336,3039,1927,405,182
2018rsr_sf2m1,2183,5997,3753,3946,9989,3847,265,397
2018rsr_sf2m2,2183,5997,3753,3946,9989,3847,159,384
2018scmb_f1m1,2614,5472,3140,343,125,5317,355,370
2018scmb_f1m2,2614,5472,3140,343,125,5317,389,245
2018scmb_f1m3,2614,5472,3140,343,125,5317,381,261
2018scmb_qf1m1,4451,1876,342,6366,1758,4481,412,172
2018scmb_qf1m2,4451,1876,342,6366,1758,4481,407,292
2018scmb_qf2m1,1923,1051,1539,2614,5472,2383,227,332
2018scmb_qf2m2,1923,1051,1539,2614,5472,2383,311,269
2018scmb_qf2m3,1923,1051,1539,2614,5472,3140,278,380
2018scmb_qf3m1,3641,3824,4823,3489,1553,1287,437,159
2018scmb_qf3m2,3641,3824,4823,3489,1553,1287,397,265
2018scmb_qf4m1,343,125,5317,263,4020,4582,367,177
2018scmb_qf4m2,343,125,5317,263,4020,4582,453,288
2018scmb_qm1,1553,4504,281,4243,2383,4582,125,329
2018scmb_qm10,6961,3651,4965,4748,283,7097,145,182
2018scmb_qm11,4823,1287,6693,5410,1319,4267,173,341
2018scmb_qm12,2393,2815,4083,1398,4020,5472,157,400
2018scmb_qm13,6222,5063,4504,4481,5327,2614,53,435
2018scmb_qm14,2187,4243,4075,3824,125,7085,89,339
2018scmb_qm15,4451,3651,281,1553,4265,3489,153,371
2018scmb_qm16,5130,1319,4073,4847,6167,4748,321,20
2018scmb_qm17,4013,4965,5410,1758,4074,3641,229,336
2018scmb_qm18,5317,1369,900,6366,7097,342,229,314
2018scmb_qm19,3976,4823,2383,1539,3410,6961,160,280
2018scmb_qm2,4481,3140,5130,4075,6626,1539,236,267
2018scmb_qm20,1051,1287,4582,283,6626,5022,359,84
2018scmb_qm21,3490,263,5777,343,3140,1923,231,374
2018scmb_qm22,3824,1876,6693,2152,4481,4020,386,204
2018scmb_qm23,4073,5317,3651,4243,5063,1758,211,346
2018scmb_qm24,3489,281,7085,342,5472,5130,199,325
2018scmb_qm25,283,4267,125,3641,1553,3410,252,353
2018scmb_qm26,4748,343,4083,1539,6222,4074,266,156
2018scmb_qm27,4582,3140,4847,6961,2187,1287,365,195
2018scmb_qm28,3490,1923,4823,4504,1398,6366,381,82
2018scmb_qm29,6626,1319,1876,900,4013,263,241,142
2018scmb_qm3,900,5327,3489,3490,4083,2152,99,233
2018scmb_qm30,4451,4075,3976,2152,5327,5410,318,123
2018scmb_qm31,4965,7097,5022,4265,5777,2393,279,171
2018scmb_qm32,2383,1369,2614,2815,1051,6167,406,230
2018scmb_qm33,4074,4267,5472,4073,1539,4504,411,159
2018scmb_qm34,4013,4481,342,1287,4243,3490,394,80
2018scmb_qm35,5317,4020,1553,5130,5410,343,362,126
2018scmb_qm36,6693,1398,4965,5063,900,125,160,285
2018scmb_qm37,5022,3410,263,7097,4075,4847,296,145
2018scmb_qm38,4582,7085,2614,3651,4083,1369,327,91
2018scmb_qm39,6167,3489,1923,2815,3976,6626,409,106
2018scmb_qm4,342,2815,4267,2393,263,4451,253,370
2018scmb_qm40,6366,2187,3641,1051,4451,1876,277,397
2018scmb_qm41,3824,2152,2383,6222,2393,283,375,140
2018scmb_qm42,1319,4265,6961,5327,5777,1758,117,269
2018scmb_qm43,4748,4823,5063,281,3140,4020,237,289
2018scmb_qm44,4504,343,1287,4075,4073,2815,364,208
2018scmb_qm45,6167,3641,4481,263,342,3651,305,319
2018scmb_qm46,4013,1923,1553,4847,2393,3824,231,318
2018scmb_qm47,4074,3976,5327,7097,4582,1398,275,134
2018scmb_qm48,2614,5410,2187,3489,4965,3410,244,335
2018scmb_qm49,1051,3490,1539,5317,281,6693,315,265
2018scmb_qm5,4020,4265,6222,4074,1051,4847,198,226
2018scmb_qm50,4265,283,3140,7085,6366,1319,302,177
2018scmb_qm51,900,5472,4451,5777,2383,6222,424,243
2018scmb_qm52,4083,5022,125,1876,6961,5130,124,191
2018scmb_qm53,1758,6626,2152,1369,4267,4748,280,257
2018scmb_qm54,4823,4074,3489,4243,2393,6167,125,297
2018scmb_qm55,3140,3824,1051,342,3410,5327,364,145
2018scmb_qm56,4073,900,4481,4265,3641,4582,197,376
2018scmb_qm57,4020,1539,2815,5022,6366,4013,327,216
2018scmb_qm58,4267,1398,5777,1876,2614,4748,196,440
2018scmb_qm59,283,263,4243,6693,5130,3976,308,40
2018scmb_qm6,343,2187,1398,5022,6693,1369,265,114
2018scmb_qm60,3651,125,5472,4823,4847,5410,373,124
2018scmb_qm61,4083,7097,1553,2187,1758,4504,254,25
2018scmb_qm62,1287,1369,4075,281,1923,6222,411,208
2018scmb_qm63,6961,4451,6626,5063,3490,7085,415,132
2018scmb_qm64,1319,4965,2152,343,5317,2383,211,212
2018scmb_qm65,6366,4847,4265,6693,3489,4267,322,281
2018scmb_qm66,3140,900,5022,3976,4504,3651,373,143
2018scmb_qm67,3410,5777,1369,1553,4481,4074,170,191
2018scmb_qm68,2393,4073,5063,5410,1051,4083,134,331
2018scmb_qm69,6222,4823,6626,2187,342,5317,87,402
2018scmb_qm7,5063,6167,3410,5472,1876,4013,46,497
2018scmb_qm70,4451,1539,7097,1319,3824,1398,265,223
2018scmb_qm71,7085,4748,1287,125,2383,263,105,401
2018scmb_qm72,5327,281,1876,4965,283,2815,369,288
2018scmb_qm73,5472,4243,343,3641,6961,1923,323,265
2018scmb_qm74,1758,4020,3490,4582,4075,6167,360,274
2018scmb_qm75,5130,4013,4265,2614,2152,4823,81,389
2018scmb_qm76,2383,6693,6366,6626,4083,5777,381,175
2018scmb_qm77,263,6222,3976,4965,1553,4073,166,355
2018scmb_qm78,5327,3641,2393,1369,7085,1539,341,278
2018scmb_qm79,3410,4748,5317,4504,4582,4451,285,422
2018scmb_qm8,1923,2614,6366,125,1758,4073,247,346
2018scmb_qm80,1923,4074,5063,2152,5022,2187,244,267
2018scmb_qm81,5410,3824,281,6167,900,6961,464,242
2018scmb_qm82,4020,2614,4243,1287,5472,1319,230,388
2018scmb_qm83,4847,342,1758,1876,343,283,128,414
2018scmb_qm84,125,5130,2815,3140,3490,7097,367,225
2018scmb_qm85,1398,4013,1051,3651,3489,4075,326,251
2018scmb_qm86,4267,6167,5327,4481,5022,5317,115,327
2018scmb_qm87,263,6366,3824,5472,4582,5063,403,194
2018scmb_qm88,4083,4847,4243,1369,4451,4965,86,389
2018scmb_qm89,3410,5130,2393,1758,1287,900,163,370
2018scmb_qm9,7085,5317,3641,5777,3976,3824,330,179
2018scmb_qm90,4075,6961,342,2614,6693,4074,378,195
2018scmb_qm91,1398,2152,4073,6626,1553,3140,332,184
2018scmb_qm92,281,4748,4481,3976,4013,2187,393,328
2018scmb_qm93,3641,3651,1319,2815,6222,3490,397,130
2018scmb_qm94,7097,7085,1051,4267,343,4823,131,251
2018scmb_qm95,3489,4504,283,5777,125,4020,234,451
2018scmb_qm96,2383,1876,1539,1923,5410,4265,327,278
2018scmb_sf1m1,4451,1876,342,2614,5472,3140,283,337
2018scmb_sf1m2,4451,1876,342,2614,5472,3140,270,446
2018scmb_sf2m1,3641,3824,4823,343,125,5317,207,441
2018scmb_sf2m2,3641,3824,4823,343,125,5317,288,419
2018scriw_f1m1,5190,1102,3506,3489,1225,3490,350,285
2018scriw_f1m2,5190,3506,1102,3489,1225,3490,283,213
2018scriw_qm1,3490,1225,3489B,342B,1102,3506,102,339
2018scriw_qm10,3489,1553,3506,1102,4083,5327,255,268
2018scriw_qm11,6366,3489B,4795,3490,4935,2815,234,55
2018scriw_qm12,3489,342B,5190,1225,281,5327,405,132
2018scriw_qm13,4451,3489B,1102,4795B,1553,2815,387,101
2018scriw_qm14,3506,4795,4083,283,1225B,342,188,291
2018scriw_qm15,4795B,1102,3490,3489,6366,4935,281,185
2018scriw_qm16,342B,4451,281,4083,283,3489B,338,214
2018scriw_qm17,5327,1553,342,2815,5190,1225B,267,347
2018scriw_qm18,3506,1225,4451,1102,4795,281,193,424
2018scriw_qm19,1553,3490,1225B,342,342B,6366,133,353
2018scriw_qm2,283,4795,4795B,4083,5190,1553,258,204
2018scriw_qm20,3489B,2815,4083,4795,3489,1225,173,441
2018scriw_qm21,4935,5327,4795B,3506,5190,283,127,393
2018scriw_qm22,281,3489,3490,1553,1225,4795,447,198
2018scriw_qm23,5190,4083,342B,2815,3506,6366,369,95
2018scriw_qm24,4935,283,1102,1225B,5327,4451,424,89
2018scriw_qm25,3489B,4795B,3489,5190,342,4795,77,387
2018scriw_qm26,1225B,6366,1102,1225,4083,4935,365,207
2018scriw_qm27,4451,4795B,1553,5327,3489B,342B,190,318
2018scriw_qm28,342,3490,3506,2815,281,283,370,41
2018scriw_qm29,5190,1102,1225,1553,4935,3489B,440,51
2018scriw_qm3,281,1225B,4935,4451,342,3489,47,351
2018scriw_qm30,4795,342B,1225B,4795B,3506,281,280,229
2018scriw_qm31,5327,3489,283,4083,4451,6366,351,243
2018scriw_qm32,342,2815,1225,3490,5190,342B,204,388
2018scriw_qm4,4795,2815,5327,1225,6366,4795B,219,219
2018scriw_qm5,4935,4451,5190,281,342,4083,261,301
2018scriw_qm6,6366,5327,3490,3489B,1225B,3506,251,138
2018scriw_qm7,342B,283,1553,1102,3489,2815,91,326
2018scriw_qm8,6366,281,5190,1225B,4795B,1225,360,17
2018scriw_qm9,342B,4935,342,283,3490,4451,301,195
2018scriw_sf1m1,5190,3506,1102,283,4451,342B,407,235
2018scriw_sf1m2,5190,4083,1102,283,3489B,342B,361,144
2018scriw_sf2m1,342,4795,281,3489,1225,3490,284,380
2018scriw_sf2m2,342,4795,6366,3489,5327,3490,341,195
2018scriw_sf2m3,6366,4795,342,3489,1225,3490,185,277
2018shmi_f1m1,5883,6907,6941,5839,6803,6970,421,201
2018shmi_f1m2,5883,6907,6941,5839,6803,6970,437,264
2018shmi_qf1m1,5883,6907,6941,6386,6353,6441,410,177
2018shmi_qf1m2,5883,6907,6941,6386,6353,6441,391,265
2018shmi_qf2m1,5453,5823,6991,6827,7047,6771,399,185
2018shmi_qf2m2,5453,5823,6991,6827,7047,6771,450,119
2018shmi_qf3m1,5839,6803,6970,5515,6949,6392,0,224
2018shmi_qf3m2,5839,6803,6970,5515,6360,6392,424,49
2018shmi_qf3m3,5839,6803,6970,5515,6360,6392,419,188
2018shmi_qf4m1,6361,6394,6990,6304,5451,6487,435,147
2018shmi_qf4m2,6361,6394,6990,6304,5451,6487,177,470
2018shmi_qf4m3,6361,6394,6990,6304,5451,6487,292,395
2018shmi_qm1,6940,6827,5823,7002,6399,6991,361,42
2018shmi_qm10,6362,6997,6361,6394,6386,6991,36,365
2018shmi_qm11,6827,6392,6907,5515,6360,7146,330,146
2018shmi_qm12,6304,5451,6771,6818,6949,6803,248,198
2018shmi_qm13,6399,7242,6986,6376,6487,7134,175,103
2018shmi_qm14,5883,5839,6354,7047,7002,6970,437,226
2018shmi_qm15,6971,6441,6494,7146,6967,6941,30,184
2018shmi_qm16,6399,6487,6949,6990,6991,6361,26,214
2018shmi_qm17,6970,6394,6827,5451,6818,7001,322,15
2018shmi_qm18,6304,7047,6967,5515,6940,7242,334,168
2018shmi_qm19,6362,5839,6971,6433,6376,6997,337,122
2018shmi_qm2,6487,6361,6907,6354,6018,6353,345,99
2018shmi_qm20,6392,6494,6018,6386,5453,7134,71,335
2018shmi_qm21,6803,6907,6771,5308,5823,5883,417,254
2018shmi_qm22,6353,6941,6986,6354,6360,7002,344,147
2018shmi_qm23,6441,5515,6487,6376,6018,6949,225,87
2018shmi_qm24,6990,6818,6394,6392,5453,6940,173,259
2018shmi_qm25,6971,6386,6433,5883,7002,6827,97,374
2018shmi_qm26,7001,6803,6941,6399,6304,6353,515,111
2018shmi_qm27,6771,6967,5308,6991,6362,6360,191,224
2018shmi_qm28,6354,5451,5823,6494,6986,7146,348,206
2018shmi_qm29,7242,7134,6361,6970,6907,5839,111,338
2018shmi_qm3,6304,5308,6441,6394,5883,7047,15,381
2018shmi_qm30,6997,6771,6990,7047,6827,6971,328,210
2018shmi_qm31,5515,6394,5453,7002,6487,5308,423,223
2018shmi_qm32,6991,6986,6818,6907,6494,6433,102,265
2018shmi_qm33,6361,5883,6376,7242,6941,6392,343,81
2018shmi_qm34,6360,6949,6386,5823,6803,6970,246,301
2018shmi_qm35,6018,7146,6362,5839,6940,6304,45,337
2018shmi_qm36,6399,6997,7047,6441,5451,6353,229,300
2018shmi_qm37,7134,6394,6354,6967,7001,6433,378,36
2018shmi_qm38,7242,5453,7002,7146,6991,6803,197,343
2018shmi_qm39,6941,6376,6970,6353,6827,6771,258,357
2018shmi_qm4,6494,5515,6803,6971,6970,6997,216,60
2018shmi_qm40,5308,6494,6360,5839,6399,6990,61,321
2018shmi_qm41,6354,7001,6362,5823,6949,5515,36,241
2018shmi_qm42,6392,7047,5451,6018,7134,6971,307,83
2018shmi_qm43,6487,6940,6967,6907,5883,6386,63,429
2018shmi_qm44,6986,6441,6997,6361,6304,6818,202,335
2018shmi_qm45,6803,6354,6827,6018,5839,6394,424,273
2018shmi_qm46,6949,6433,7047,5453,6399,6941,342,281
2018shmi_qm47,5883,6990,6494,7001,6986,5515,441,98
2018shmi_qm48,6386,7146,6304,6360,6771,7134,409,157
2018shmi_qm49,6361,6353,7002,6362,5451,6967,298,262
2018shmi_qm5,5453,7001,6360,6433,7242,5451,176,181
2018shmi_qm50,6818,5823,6487,6376,6971,7242,351,61
2018shmi_qm51,6970,6392,6441,6940,6991,5308,273,123
2018shmi_qm52,6907,7002,6949,7001,6494,6997,339,192
2018shmi_qm53,6827,7146,6818,7047,6362,6487,170,290
2018shmi_qm54,6353,6433,5453,6361,6771,5515,211,216
2018shmi_qm55,6018,6997,6940,6941,6360,5883,135,448
2018shmi_qm56,5823,6971,6399,6394,6304,6392,206,309
2018shmi_qm57,6986,6386,5451,5839,5308,7242,414,162
2018shmi_qm58,7134,6907,6990,6967,6441,6803,200,422
2018shmi_qm59,6991,6970,5453,6376,6354,6304,392,173
2018shmi_qm6,6818,6941,5839,6990,6967,6386,356,55
2018shmi_qm60,5308,6971,7146,6949,6361,7001,22,313
2018shmi_qm61,5515,7002,6018,6771,6818,6399,151,151
2018shmi_qm62,6997,6803,6392,6967,6827,6986,409,226
2018shmi_qm63,6494,6376,7047,6360,6394,6907,192,434
2018shmi_qm64,6386,7242,6362,6441,6990,6354,150,389
2018shmi_qm65,5839,7134,6991,6940,6353,5883,237,255
2018shmi_qm66,5451,6970,6487,6941,6433,5823,233,201
2018shmi_qm67,7242,6949,6967,6827,5308,6018,180,102
2018shmi_qm68,5453,5883,6971,6353,6907,6362,359,224
2018shmi_qm69,6991,5515,6941,6986,5823,6394,274,304
2018shmi_qm7,6949,6362,6771,7134,6392,6986,166,144
2018shmi_qm70,6487,6360,5839,6771,7001,6441,262,235
2018shmi_qm71,7146,7134,6399,6997,6354,6818,274,204
2018shmi_qm72,7002,6304,6433,6392,6990,6376,213,140
2018shmi_qm73,6803,7047,6940,6970,6361,6494,340,142
2018shmi_qm74,5451,6991,6827,6386,6487,7001,303,258
2018shmi_qm8,5308,6353,6376,6433,7146,6940,205,55
2018shmi_qm9,6990,5823,7001,5453,6018,6441,308,181
2018shmi_sf1m1,5883,6907,6941,5453,5823,6991,434,239
2018shmi_sf1m2,5883,6907,6941,5453,5823,6991,485,274
2018shmi_sf2m1,5839,6803,6970,6304,5451,6487,391,195
2018shmi_sf2m2,5839,6803,6970,6304,5451,6487,356,289
2018tes_f1m1,2869,2056,1241,2590,2614,708,302,420
2018tes_f1m2,2869,2056,1241,2590,2614,708,454,292
2018tes_f1m3,2869,2056,1241,2590,2614,708,367,336
2018tes_qf1m1,2869,2056,1241,291,1360,5675,394,290
2018tes_qf1m2,2869,2056,1241,291,1360,5675,447,0
2018tes_qf2m1,238,319,340,2168,3546,85,430,330
2018tes_qf2m2,238,319,340,3546,2474,2168,345,505
2018tes_qf2m3,238,319,340,3546,2474,2168,325,322
2018tes_qf3m1,3098,525,3641,314,4678,5114,284,361
2018tes_qf3m2,3098,525,3641,314,4678,5114,338,172
2018tes_qf3m3,3098,525,3641,314,4678,3667,320,285
2018tes_qf4m1,2590,2614,708,5172,5567,1712,466,358
2018tes_qf4m2,2590,2614,708,5172,5567,1712,429,337
2018tes_qm1,3098,5090,319,525,3038,1241,324,333
2018tes_qm10,5172,3623,7068,6911,4618,4810,433,301
2018tes_qm100,2056,3770,2869,1676,6911,2474,472,172
2018tes_qm101,85,1360,6618,291,2614,2169,215,391
2018tes_qm102,6090,6077,3550,321,3623,6802,415,232
2018tes_qm103,3197,2500,4810,3667,1729,4039,252,322
2018tes_qm104,314,1712,1241,7226,2609,4618,430,301
2018tes_qm105,5980,5172,3546,319,2474,743,354,344
2018tes_qm106,1720,291,597,3038,4472,2056,401,347
2018tes_qm107,4680,708,4678,2590,6911,1073,310,406
2018tes_qm108,533,2869,1676,5675,5528,1792,340,421
2018tes_qm109,573,525,4531,4939,85,4391,337,285
2018tes_qm11,3641,2056,6077,1360,5675,1729,512,139
2018tes_qm110,1360,3258,6574,5114,3098,238,309,466
2018tes_qm111,340,1310,1506,5090,7068,2168,453,191
2018tes_qm112,3641,527,6090,3770,5567,1712,317,473
2018tes_qm12,4039,533,2500,4531,2609,527,397,166
2018tes_qm13,6802,1241,3770,1506,573,743,337,254
2018tes_qm14,3546,597,2869,6090,3098,4680,286,455
2018tes_qm15,3667,1792,3258,2590,4618,5090,416,252
2018tes_qm16,1310,7226,3623,319,6618,6574,375,426
2018tes_qm17,321,4391,1720,4939,4678,3641,361,363
2018tes_qm18,708,3038,1360,5528,1712,2168,233,484
2018tes_qm19,2500,2056,340,5980,525,2614,415,345
2018tes_qm2,2474,527,321,708,573,6618,200,379
2018tes_qm20,4472,5675,5567,3197,5114,5172,346,406
2018tes_qm21,6077,1676,314,4810,238,2169,419,264
2018tes_qm22,1073,291,2474,3550,1729,7068,432,203
2018tes_qm23,6911,319,2609,85,3098,527,246,516
2018tes_qm24,6090,2056,3667,3038,1712,1310,393,297
2018tes_qm25,2168,597,1792,5172,2500,3770,365,279
2018tes_qm26,4810,1720,573,5980,2869,1360,358,428
2018tes_qm27,291,4680,533,4618,3641,340,192,463
2018tes_qm28,3258,3623,4939,4678,1676,1241,264,412
2018tes_qm29,6802,238,708,525,4472,4039,344,335
2018tes_qm3,1792,4531,4039,291,1506,5114,222,456
2018tes_qm30,5675,3197,6574,2590,321,7068,298,282
2018tes_qm31,1073,5528,5567,6618,314,4531,393,324
2018tes_qm32,7226,1506,2614,2474,5114,6077,359,336
2018tes_qm33,2169,1729,5090,3546,3550,6911,109,372
2018tes_qm34,238,4391,743,4618,2869,85,128,403
2018tes_qm35,4678,2609,2590,5172,573,2056,380,412
2018tes_qm36,314,291,3623,3197,5980,3098,384,256
2018tes_qm37,4810,4531,4939,2168,2474,5675,307,438
2018tes_qm38,1676,6802,2614,3038,533,1720,370,333
2018tes_qm39,4391,7068,7226,5090,5567,4039,279,308
2018tes_qm4,4472,1073,3258,2614,340,2869,353,380
2018tes_qm40,2500,2169,1712,340,321,5528,352,397
2018tes_qm41,6911,6618,525,6077,3667,3546,320,384
2018tes_qm42,5114,6574,1073,743,3770,6090,317,395
2018tes_qm43,597,319,3641,3258,708,1506,481,203
2018tes_qm44,1241,1310,4472,527,1360,3550,420,310
2018tes_qm45,1729,85,5567,1792,5980,4680,435,200
2018tes_qm46,3098,4678,2169,1712,4039,2474,320,401
2018tes_qm47,2869,6618,6802,6574,5090,2056,211,555
2018tes_qm48,4618,1720,4531,6077,708,3770,365,326
